date,sku,qty
2024-06-01,8920 FLOR,0
2024-07-01,8920 FLOR,0
2024-08-01,8920 FLOR,0
2024-09-01,8920 FLOR,0
2024-10-01,8920 FLOR,4
2024-11-01,8920 FLOR,7
2024-12-01,8920 FLOR,0
2025-01-01,8920 FLOR,0
2023-01-01,8920 MARIPOSA,2
2023-02-01,8920 MARIPOSA,5
2023-03-01,8920 MARIPOSA,14
2023-04-01,8920 MARIPOSA,8
2023-05-01,8920 MARIPOSA,15
2023-06-01,8920 MARIPOSA,17
2023-07-01,8920 MARIPOSA,24
2023-08-01,8920 MARIPOSA,31
2023-09-01,8920 MARIPOSA,34
2023-10-01,8920 MARIPOSA,31
2023-11-01,8920 MARIPOSA,12
2023-12-01,8920 MARIPOSA,15
2024-01-01,8920 MARIPOSA,17
2024-02-01,8920 MARIPOSA,14
2024-03-01,8920 MARIPOSA,0
2024-04-01,8920 MARIPOSA,1
2024-05-01,8920 MARIPOSA,0
2024-06-01,8920 MARIPOSA,1
2024-07-01,8920 MARIPOSA,15
2024-08-01,8920 MARIPOSA,16
2024-09-01,8920 MARIPOSA,19
2024-10-01,8920 MARIPOSA,10
2024-11-01,8920 MARIPOSA,15
2024-12-01,8920 MARIPOSA,8
2025-01-01,8920 MARIPOSA,0
2023-01-01,ALICATE 1/16,0
2023-02-01,ALICATE 1/16,0
2023-03-01,ALICATE 1/16,0
2023-04-01,ALICATE 1/16,0
2023-05-01,ALICATE 1/16,0
2023-06-01,ALICATE 1/16,3
2023-07-01,ALICATE 1/16,14
2023-08-01,ALICATE 1/16,5
2023-09-01,ALICATE 1/16,13
2023-10-01,ALICATE 1/16,23
2023-11-01,ALICATE 1/16,27
2023-12-01,ALICATE 1/16,5
2024-01-01,ALICATE 1/16,7
2024-02-01,ALICATE 1/16,13
2024-03-01,ALICATE 1/16,30
2024-04-01,ALICATE 1/16,9
2024-05-01,ALICATE 1/16,18
2024-06-01,ALICATE 1/16,10
2024-07-01,ALICATE 1/16,17
2024-08-01,ALICATE 1/16,17
2024-09-01,ALICATE 1/16,5
2024-10-01,ALICATE 1/16,12
2024-11-01,ALICATE 1/16,12
2024-12-01,ALICATE 1/16,10
2025-01-01,ALICATE 1/16,0
2023-01-01,ALICATE 1/4,0
2023-02-01,ALICATE 1/4,0
2023-03-01,ALICATE 1/4,0
2023-04-01,ALICATE 1/4,0
2023-05-01,ALICATE 1/4,0
2023-06-01,ALICATE 1/4,8
2023-07-01,ALICATE 1/4,28
2023-08-01,ALICATE 1/4,20
2023-09-01,ALICATE 1/4,26
2023-10-01,ALICATE 1/4,38
2023-11-01,ALICATE 1/4,24
2023-12-01,ALICATE 1/4,11
2024-01-01,ALICATE 1/4,15
2024-02-01,ALICATE 1/4,12
2024-03-01,ALICATE 1/4,19
2024-04-01,ALICATE 1/4,27
2024-05-01,ALICATE 1/4,25
2024-06-01,ALICATE 1/4,16
2024-07-01,ALICATE 1/4,19
2024-08-01,ALICATE 1/4,18
2024-09-01,ALICATE 1/4,22
2024-10-01,ALICATE 1/4,17
2024-11-01,ALICATE 1/4,20
2024-12-01,ALICATE 1/4,14
2025-01-01,ALICATE 1/4,0
2023-01-01,ALICATE 1/8,0
2023-02-01,ALICATE 1/8,1
2023-03-01,ALICATE 1/8,0
2023-04-01,ALICATE 1/8,1
2023-05-01,ALICATE 1/8,0
2023-06-01,ALICATE 1/8,12
2023-07-01,ALICATE 1/8,20
2023-08-01,ALICATE 1/8,22
2023-09-01,ALICATE 1/8,23
2023-10-01,ALICATE 1/8,41
2023-11-01,ALICATE 1/8,34
2023-12-01,ALICATE 1/8,16
2024-01-01,ALICATE 1/8,16
2024-02-01,ALICATE 1/8,21
2024-03-01,ALICATE 1/8,21
2024-04-01,ALICATE 1/8,39
2024-05-01,ALICATE 1/8,23
2024-06-01,ALICATE 1/8,22
2024-07-01,ALICATE 1/8,18
2024-08-01,ALICATE 1/8,28
2024-09-01,ALICATE 1/8,17
2024-10-01,ALICATE 1/8,23
2024-11-01,ALICATE 1/8,41
2024-12-01,ALICATE 1/8,19
2025-01-01,ALICATE 1/8,0
2023-01-01,ALICATE 1605,9
2023-02-01,ALICATE 1605,42
2023-03-01,ALICATE 1605,46
2023-04-01,ALICATE 1605,28
2023-05-01,ALICATE 1605,59
2023-06-01,ALICATE 1605,45
2023-07-01,ALICATE 1605,0
2023-08-01,ALICATE 1605,0
2023-09-01,ALICATE 1605,0
2023-10-01,ALICATE 1605,0
2023-11-01,ALICATE 1605,0
2023-12-01,ALICATE 1605,0
2024-01-01,ALICATE 1605,0
2024-02-01,ALICATE 1605,0
2024-03-01,ALICATE 1605,0
2024-04-01,ALICATE 1605,0
2024-05-01,ALICATE 1605,0
2024-06-01,ALICATE 1605,0
2024-07-01,ALICATE 1605,0
2024-08-01,ALICATE 1605,0
2024-09-01,ALICATE 1605,0
2024-10-01,ALICATE 1605,1
2024-11-01,ALICATE 1605,0
2024-12-01,ALICATE 1605,0
2025-01-01,ALICATE 1605,0
2023-01-01,ALICATE 500-401 1/4 KM,0
2023-02-01,ALICATE 500-401 1/4 KM,0
2023-03-01,ALICATE 500-401 1/4 KM,0
2023-04-01,ALICATE 500-401 1/4 KM,0
2023-05-01,ALICATE 500-401 1/4 KM,0
2023-06-01,ALICATE 500-401 1/4 KM,0
2023-07-01,ALICATE 500-401 1/4 KM,0
2023-08-01,ALICATE 500-401 1/4 KM,0
2023-09-01,ALICATE 500-401 1/4 KM,0
2023-10-01,ALICATE 500-401 1/4 KM,43
2023-11-01,ALICATE 500-401 1/4 KM,15
2023-12-01,ALICATE 500-401 1/4 KM,5
2024-01-01,ALICATE 500-401 1/4 KM,6
2024-02-01,ALICATE 500-401 1/4 KM,7
2024-03-01,ALICATE 500-401 1/4 KM,14
2024-04-01,ALICATE 500-401 1/4 KM,14
2024-05-01,ALICATE 500-401 1/4 KM,15
2024-06-01,ALICATE 500-401 1/4 KM,6
2024-07-01,ALICATE 500-401 1/4 KM,10
2024-08-01,ALICATE 500-401 1/4 KM,28
2024-09-01,ALICATE 500-401 1/4 KM,3
2024-10-01,ALICATE 500-401 1/4 KM,10
2024-11-01,ALICATE 500-401 1/4 KM,11
2024-12-01,ALICATE 500-401 1/4 KM,2
2025-01-01,ALICATE 500-401 1/4 KM,0
2023-01-01,ALICATE CORAZON 5802,0
2023-02-01,ALICATE CORAZON 5802,0
2023-03-01,ALICATE CORAZON 5802,0
2023-04-01,ALICATE CORAZON 5802,0
2023-05-01,ALICATE CORAZON 5802,0
2023-06-01,ALICATE CORAZON 5802,0
2023-07-01,ALICATE CORAZON 5802,0
2023-08-01,ALICATE CORAZON 5802,0
2023-09-01,ALICATE CORAZON 5802,0
2023-10-01,ALICATE CORAZON 5802,26
2023-11-01,ALICATE CORAZON 5802,14
2023-12-01,ALICATE CORAZON 5802,9
2024-01-01,ALICATE CORAZON 5802,7
2024-02-01,ALICATE CORAZON 5802,13
2024-03-01,ALICATE CORAZON 5802,2
2024-04-01,ALICATE CORAZON 5802,7
2024-05-01,ALICATE CORAZON 5802,6
2024-06-01,ALICATE CORAZON 5802,17
2024-07-01,ALICATE CORAZON 5802,5
2024-08-01,ALICATE CORAZON 5802,5
2024-09-01,ALICATE CORAZON 5802,9
2024-10-01,ALICATE CORAZON 5802,5
2024-11-01,ALICATE CORAZON 5802,6
2024-12-01,ALICATE CORAZON 5802,3
2025-01-01,ALICATE CORAZON 5802,0
2023-01-01,ALICATE DE FLOR,0
2023-02-01,ALICATE DE FLOR,0
2023-03-01,ALICATE DE FLOR,0
2023-04-01,ALICATE DE FLOR,0
2023-05-01,ALICATE DE FLOR,0
2023-06-01,ALICATE DE FLOR,0
2023-07-01,ALICATE DE FLOR,0
2023-08-01,ALICATE DE FLOR,0
2023-09-01,ALICATE DE FLOR,0
2023-10-01,ALICATE DE FLOR,0
2023-11-01,ALICATE DE FLOR,0
2023-12-01,ALICATE DE FLOR,0
2024-01-01,ALICATE DE FLOR,0
2024-02-01,ALICATE DE FLOR,0
2024-03-01,ALICATE DE FLOR,0
2024-04-01,ALICATE DE FLOR,0
2024-05-01,ALICATE DE FLOR,0
2024-06-01,ALICATE DE FLOR,0
2024-07-01,ALICATE DE FLOR,0
2024-08-01,ALICATE DE FLOR,0
2024-09-01,ALICATE DE FLOR,0
2024-10-01,ALICATE DE FLOR,0
2024-11-01,ALICATE DE FLOR,0
2024-12-01,ALICATE DE FLOR,0
2025-01-01,ALICATE DE FLOR,0
2023-01-01,ALICATE ESTRELLA 5802,0
2023-02-01,ALICATE ESTRELLA 5802,0
2023-03-01,ALICATE ESTRELLA 5802,0
2023-04-01,ALICATE ESTRELLA 5802,0
2023-05-01,ALICATE ESTRELLA 5802,0
2023-06-01,ALICATE ESTRELLA 5802,0
2023-07-01,ALICATE ESTRELLA 5802,0
2023-08-01,ALICATE ESTRELLA 5802,0
2023-09-01,ALICATE ESTRELLA 5802,0
2023-10-01,ALICATE ESTRELLA 5802,25
2023-11-01,ALICATE ESTRELLA 5802,14
2023-12-01,ALICATE ESTRELLA 5802,5
2024-01-01,ALICATE ESTRELLA 5802,7
2024-02-01,ALICATE ESTRELLA 5802,12
2024-03-01,ALICATE ESTRELLA 5802,2
2024-04-01,ALICATE ESTRELLA 5802,4
2024-05-01,ALICATE ESTRELLA 5802,1
2024-06-01,ALICATE ESTRELLA 5802,2
2024-07-01,ALICATE ESTRELLA 5802,3
2024-08-01,ALICATE ESTRELLA 5802,6
2024-09-01,ALICATE ESTRELLA 5802,8
2024-10-01,ALICATE ESTRELLA 5802,8
2024-11-01,ALICATE ESTRELLA 5802,5
2024-12-01,ALICATE ESTRELLA 5802,4
2025-01-01,ALICATE ESTRELLA 5802,0
2023-01-01,CALADOR ADIC,1
2023-02-01,CALADOR ADIC,1
2023-03-01,CALADOR ADIC,2
2023-04-01,CALADOR ADIC,4
2023-05-01,CALADOR ADIC,1
2023-06-01,CALADOR ADIC,3
2023-07-01,CALADOR ADIC,9
2023-08-01,CALADOR ADIC,5
2023-09-01,CALADOR ADIC,2
2023-10-01,CALADOR ADIC,0
2023-11-01,CALADOR ADIC,2
2023-12-01,CALADOR ADIC,0
2024-01-01,CALADOR ADIC,2
2024-02-01,CALADOR ADIC,0
2024-03-01,CALADOR ADIC,2
2024-04-01,CALADOR ADIC,3
2024-05-01,CALADOR ADIC,3
2024-06-01,CALADOR ADIC,0
2024-07-01,CALADOR ADIC,1
2024-08-01,CALADOR ADIC,2
2024-09-01,CALADOR ADIC,2
2024-10-01,CALADOR ADIC,4
2024-11-01,CALADOR ADIC,0
2024-12-01,CALADOR ADIC,0
2025-01-01,CALADOR ADIC,0
2023-01-01,CD833L ARBOL,0
2023-02-01,CD833L ARBOL,1
2023-03-01,CD833L ARBOL,0
2023-04-01,CD833L ARBOL,0
2023-05-01,CD833L ARBOL,0
2023-06-01,CD833L ARBOL,2
2023-07-01,CD833L ARBOL,1
2023-08-01,CD833L ARBOL,0
2023-09-01,CD833L ARBOL,1
2023-10-01,CD833L ARBOL,1
2023-11-01,CD833L ARBOL,1
2023-12-01,CD833L ARBOL,1
2024-01-01,CD833L ARBOL,1
2024-02-01,CD833L ARBOL,0
2024-03-01,CD833L ARBOL,1
2024-04-01,CD833L ARBOL,0
2024-05-01,CD833L ARBOL,0
2024-06-01,CD833L ARBOL,1
2024-07-01,CD833L ARBOL,0
2024-08-01,CD833L ARBOL,0
2024-09-01,CD833L ARBOL,0
2024-10-01,CD833L ARBOL,0
2024-11-01,CD833L ARBOL,1
2024-12-01,CD833L ARBOL,0
2025-01-01,CD833L ARBOL,0
2023-01-01,CD833L CAMPANA,0
2023-02-01,CD833L CAMPANA,0
2023-03-01,CD833L CAMPANA,0
2023-04-01,CD833L CAMPANA,1
2023-05-01,CD833L CAMPANA,0
2023-06-01,CD833L CAMPANA,3
2023-07-01,CD833L CAMPANA,0
2023-08-01,CD833L CAMPANA,0
2023-09-01,CD833L CAMPANA,0
2023-10-01,CD833L CAMPANA,2
2023-11-01,CD833L CAMPANA,0
2023-12-01,CD833L CAMPANA,0
2024-01-01,CD833L CAMPANA,0
2024-02-01,CD833L CAMPANA,0
2024-03-01,CD833L CAMPANA,1
2024-04-01,CD833L CAMPANA,0
2024-05-01,CD833L CAMPANA,0
2024-06-01,CD833L CAMPANA,0
2024-07-01,CD833L CAMPANA,0
2024-08-01,CD833L CAMPANA,0
2024-09-01,CD833L CAMPANA,0
2024-10-01,CD833L CAMPANA,0
2024-11-01,CD833L CAMPANA,0
2024-12-01,CD833L CAMPANA,1
2025-01-01,CD833L CAMPANA,0
2023-01-01,CD833L COPO,1
2023-02-01,CD833L COPO,1
2023-03-01,CD833L COPO,0
2023-04-01,CD833L COPO,2
2023-05-01,CD833L COPO,3
2023-06-01,CD833L COPO,2
2023-07-01,CD833L COPO,1
2023-08-01,CD833L COPO,0
2023-09-01,CD833L COPO,2
2023-10-01,CD833L COPO,1
2023-11-01,CD833L COPO,1
2023-12-01,CD833L COPO,2
2024-01-01,CD833L COPO,0
2024-02-01,CD833L COPO,0
2024-03-01,CD833L COPO,0
2024-04-01,CD833L COPO,2
2024-05-01,CD833L COPO,0
2024-06-01,CD833L COPO,1
2024-07-01,CD833L COPO,1
2024-08-01,CD833L COPO,0
2024-09-01,CD833L COPO,0
2024-10-01,CD833L COPO,0
2024-11-01,CD833L COPO,0
2024-12-01,CD833L COPO,1
2025-01-01,CD833L COPO,0
2023-01-01,CD833L ESTRELLA,0
2023-02-01,CD833L ESTRELLA,7
2023-03-01,CD833L ESTRELLA,6
2023-04-01,CD833L ESTRELLA,9
2023-05-01,CD833L ESTRELLA,6
2023-06-01,CD833L ESTRELLA,10
2023-07-01,CD833L ESTRELLA,2
2023-08-01,CD833L ESTRELLA,0
2023-09-01,CD833L ESTRELLA,1
2023-10-01,CD833L ESTRELLA,0
2023-11-01,CD833L ESTRELLA,0
2023-12-01,CD833L ESTRELLA,1
2024-01-01,CD833L ESTRELLA,0
2024-02-01,CD833L ESTRELLA,1
2024-03-01,CD833L ESTRELLA,3
2024-04-01,CD833L ESTRELLA,4
2024-05-01,CD833L ESTRELLA,7
2024-06-01,CD833L ESTRELLA,1
2024-07-01,CD833L ESTRELLA,2
2024-08-01,CD833L ESTRELLA,0
2024-09-01,CD833L ESTRELLA,0
2024-10-01,CD833L ESTRELLA,0
2024-11-01,CD833L ESTRELLA,0
2024-12-01,CD833L ESTRELLA,2
2025-01-01,CD833L ESTRELLA,0
2023-01-01,CD833L FLOR X2,0
2023-02-01,CD833L FLOR X2,1
2023-03-01,CD833L FLOR X2,1
2023-04-01,CD833L FLOR X2,1
2023-05-01,CD833L FLOR X2,2
2023-06-01,CD833L FLOR X2,1
2023-07-01,CD833L FLOR X2,1
2023-08-01,CD833L FLOR X2,1
2023-09-01,CD833L FLOR X2,0
2023-10-01,CD833L FLOR X2,1
2023-11-01,CD833L FLOR X2,0
2023-12-01,CD833L FLOR X2,1
2024-01-01,CD833L FLOR X2,1
2024-02-01,CD833L FLOR X2,1
2024-03-01,CD833L FLOR X2,2
2024-04-01,CD833L FLOR X2,0
2024-05-01,CD833L FLOR X2,2
2024-06-01,CD833L FLOR X2,0
2024-07-01,CD833L FLOR X2,1
2024-08-01,CD833L FLOR X2,0
2024-09-01,CD833L FLOR X2,1
2024-10-01,CD833L FLOR X2,0
2024-11-01,CD833L FLOR X2,0
2024-12-01,CD833L FLOR X2,1
2025-01-01,CD833L FLOR X2,0
2023-01-01,CD833L HOJA DE PARRA,0
2023-02-01,CD833L HOJA DE PARRA,1
2023-03-01,CD833L HOJA DE PARRA,0
2023-04-01,CD833L HOJA DE PARRA,1
2023-05-01,CD833L HOJA DE PARRA,1
2023-06-01,CD833L HOJA DE PARRA,2
2023-07-01,CD833L HOJA DE PARRA,0
2023-08-01,CD833L HOJA DE PARRA,1
2023-09-01,CD833L HOJA DE PARRA,0
2023-10-01,CD833L HOJA DE PARRA,1
2023-11-01,CD833L HOJA DE PARRA,0
2023-12-01,CD833L HOJA DE PARRA,1
2024-01-01,CD833L HOJA DE PARRA,1
2024-02-01,CD833L HOJA DE PARRA,0
2024-03-01,CD833L HOJA DE PARRA,0
2024-04-01,CD833L HOJA DE PARRA,0
2024-05-01,CD833L HOJA DE PARRA,1
2024-06-01,CD833L HOJA DE PARRA,0
2024-07-01,CD833L HOJA DE PARRA,0
2024-08-01,CD833L HOJA DE PARRA,1
2024-09-01,CD833L HOJA DE PARRA,0
2024-10-01,CD833L HOJA DE PARRA,0
2024-11-01,CD833L HOJA DE PARRA,0
2024-12-01,CD833L HOJA DE PARRA,1
2025-01-01,CD833L HOJA DE PARRA,0
2023-01-01,CD833L MARIPOSA,1
2023-02-01,CD833L MARIPOSA,1
2023-03-01,CD833L MARIPOSA,2
2023-04-01,CD833L MARIPOSA,6
2023-05-01,CD833L MARIPOSA,5
2023-06-01,CD833L MARIPOSA,5
2023-07-01,CD833L MARIPOSA,2
2023-08-01,CD833L MARIPOSA,1
2023-09-01,CD833L MARIPOSA,0
2023-10-01,CD833L MARIPOSA,0
2023-11-01,CD833L MARIPOSA,1
2023-12-01,CD833L MARIPOSA,1
2024-01-01,CD833L MARIPOSA,0
2024-02-01,CD833L MARIPOSA,3
2024-03-01,CD833L MARIPOSA,4
2024-04-01,CD833L MARIPOSA,1
2024-05-01,CD833L MARIPOSA,3
2024-06-01,CD833L MARIPOSA,0
2024-07-01,CD833L MARIPOSA,0
2024-08-01,CD833L MARIPOSA,0
2024-09-01,CD833L MARIPOSA,1
2024-10-01,CD833L MARIPOSA,1
2024-11-01,CD833L MARIPOSA,2
2024-12-01,CD833L MARIPOSA,1
2025-01-01,CD833L MARIPOSA,0
2023-01-01,CD833L PAPEL,0
2023-02-01,CD833L PAPEL,0
2023-03-01,CD833L PAPEL,0
2023-04-01,CD833L PAPEL,0
2023-05-01,CD833L PAPEL,0
2023-06-01,CD833L PAPEL,0
2023-07-01,CD833L PAPEL,0
2023-08-01,CD833L PAPEL,0
2023-09-01,CD833L PAPEL,0
2023-10-01,CD833L PAPEL,0
2023-11-01,CD833L PAPEL,0
2023-12-01,CD833L PAPEL,0
2024-01-01,CD833L PAPEL,0
2024-02-01,CD833L PAPEL,0
2024-03-01,CD833L PAPEL,0
2024-04-01,CD833L PAPEL,0
2024-05-01,CD833L PAPEL,0
2024-06-01,CD833L PAPEL,0
2024-07-01,CD833L PAPEL,0
2024-08-01,CD833L PAPEL,0
2024-09-01,CD833L PAPEL,0
2024-10-01,CD833L PAPEL,0
2024-11-01,CD833L PAPEL,0
2024-12-01,CD833L PAPEL,0
2025-01-01,CD833L PAPEL,0
2023-01-01,CD833L TULIPAN,1
2023-02-01,CD833L TULIPAN,2
2023-03-01,CD833L TULIPAN,1
2023-04-01,CD833L TULIPAN,9
2023-05-01,CD833L TULIPAN,3
2023-06-01,CD833L TULIPAN,9
2023-07-01,CD833L TULIPAN,2
2023-08-01,CD833L TULIPAN,9
2023-09-01,CD833L TULIPAN,0
2023-10-01,CD833L TULIPAN,1
2023-11-01,CD833L TULIPAN,0
2023-12-01,CD833L TULIPAN,0
2024-01-01,CD833L TULIPAN,0
2024-02-01,CD833L TULIPAN,4
2024-03-01,CD833L TULIPAN,2
2024-04-01,CD833L TULIPAN,1
2024-05-01,CD833L TULIPAN,7
2024-06-01,CD833L TULIPAN,1
2024-07-01,CD833L TULIPAN,0
2024-08-01,CD833L TULIPAN,0
2024-09-01,CD833L TULIPAN,0
2024-10-01,CD833L TULIPAN,1
2024-11-01,CD833L TULIPAN,1
2024-12-01,CD833L TULIPAN,1
2025-01-01,CD833L TULIPAN,0
2023-01-01,CD99L,0
2023-02-01,CD99L,1
2023-03-01,CD99L,2
2023-04-01,CD99L,1
2023-05-01,CD99L,2
2023-06-01,CD99L,1
2023-07-01,CD99L,0
2023-08-01,CD99L,1
2023-09-01,CD99L,0
2023-10-01,CD99L,1
2023-11-01,CD99L,0
2023-12-01,CD99L,0
2024-01-01,CD99L,0
2024-02-01,CD99L,0
2024-03-01,CD99L,0
2024-04-01,CD99L,0
2024-05-01,CD99L,0
2024-06-01,CD99L,0
2024-07-01,CD99L,0
2024-08-01,CD99L,0
2024-09-01,CD99L,0
2024-10-01,CD99L,0
2024-11-01,CD99L,0
2024-12-01,CD99L,0
2025-01-01,CD99L,0
2023-01-01,CD99L COPO,0
2023-02-01,CD99L COPO,0
2023-03-01,CD99L COPO,0
2023-04-01,CD99L COPO,0
2023-05-01,CD99L COPO,0
2023-06-01,CD99L COPO,0
2023-07-01,CD99L COPO,0
2023-08-01,CD99L COPO,0
2023-09-01,CD99L COPO,0
2023-10-01,CD99L COPO,1
2023-11-01,CD99L COPO,0
2023-12-01,CD99L COPO,0
2024-01-01,CD99L COPO,0
2024-02-01,CD99L COPO,0
2024-03-01,CD99L COPO,0
2024-04-01,CD99L COPO,0
2024-05-01,CD99L COPO,0
2024-06-01,CD99L COPO,0
2024-07-01,CD99L COPO,0
2024-08-01,CD99L COPO,0
2024-09-01,CD99L COPO,0
2024-10-01,CD99L COPO,0
2024-11-01,CD99L COPO,0
2024-12-01,CD99L COPO,0
2025-01-01,CD99L COPO,0
2023-01-01,CD99M ARBOL,0
2023-02-01,CD99M ARBOL,1
2023-03-01,CD99M ARBOL,0
2023-04-01,CD99M ARBOL,1
2023-05-01,CD99M ARBOL,2
2023-06-01,CD99M ARBOL,8
2023-07-01,CD99M ARBOL,1
2023-08-01,CD99M ARBOL,1
2023-09-01,CD99M ARBOL,3
2023-10-01,CD99M ARBOL,2
2023-11-01,CD99M ARBOL,4
2023-12-01,CD99M ARBOL,8
2024-01-01,CD99M ARBOL,1
2024-02-01,CD99M ARBOL,0
2024-03-01,CD99M ARBOL,2
2024-04-01,CD99M ARBOL,2
2024-05-01,CD99M ARBOL,2
2024-06-01,CD99M ARBOL,1
2024-07-01,CD99M ARBOL,4
2024-08-01,CD99M ARBOL,7
2024-09-01,CD99M ARBOL,0
2024-10-01,CD99M ARBOL,2
2024-11-01,CD99M ARBOL,2
2024-12-01,CD99M ARBOL,4
2025-01-01,CD99M ARBOL,0
2023-01-01,CD99M COPO,1
2023-02-01,CD99M COPO,2
2023-03-01,CD99M COPO,2
2023-04-01,CD99M COPO,0
2023-05-01,CD99M COPO,7
2023-06-01,CD99M COPO,11
2023-07-01,CD99M COPO,3
2023-08-01,CD99M COPO,2
2023-09-01,CD99M COPO,6
2023-10-01,CD99M COPO,9
2023-11-01,CD99M COPO,7
2023-12-01,CD99M COPO,10
2024-01-01,CD99M COPO,7
2024-02-01,CD99M COPO,1
2024-03-01,CD99M COPO,3
2024-04-01,CD99M COPO,7
2024-05-01,CD99M COPO,1
2024-06-01,CD99M COPO,2
2024-07-01,CD99M COPO,2
2024-08-01,CD99M COPO,0
2024-09-01,CD99M COPO,1
2024-10-01,CD99M COPO,2
2024-11-01,CD99M COPO,3
2024-12-01,CD99M COPO,6
2025-01-01,CD99M COPO,0
2023-01-01,CD99M COPO DEL,0
2023-02-01,CD99M COPO DEL,0
2023-03-01,CD99M COPO DEL,0
2023-04-01,CD99M COPO DEL,0
2023-05-01,CD99M COPO DEL,0
2023-06-01,CD99M COPO DEL,0
2023-07-01,CD99M COPO DEL,0
2023-08-01,CD99M COPO DEL,0
2023-09-01,CD99M COPO DEL,0
2023-10-01,CD99M COPO DEL,0
2023-11-01,CD99M COPO DEL,0
2023-12-01,CD99M COPO DEL,0
2024-01-01,CD99M COPO DEL,0
2024-02-01,CD99M COPO DEL,0
2024-03-01,CD99M COPO DEL,0
2024-04-01,CD99M COPO DEL,0
2024-05-01,CD99M COPO DEL,0
2024-06-01,CD99M COPO DEL,0
2024-07-01,CD99M COPO DEL,0
2024-08-01,CD99M COPO DEL,0
2024-09-01,CD99M COPO DEL,0
2024-10-01,CD99M COPO DEL,0
2024-11-01,CD99M COPO DEL,0
2024-12-01,CD99M COPO DEL,0
2025-01-01,CD99M COPO DEL,0
2023-01-01,CD99M COROSPUN,0
2023-02-01,CD99M COROSPUN,0
2023-03-01,CD99M COROSPUN,0
2023-04-01,CD99M COROSPUN,0
2023-05-01,CD99M COROSPUN,0
2023-06-01,CD99M COROSPUN,0
2023-07-01,CD99M COROSPUN,0
2023-08-01,CD99M COROSPUN,0
2023-09-01,CD99M COROSPUN,0
2023-10-01,CD99M COROSPUN,0
2023-11-01,CD99M COROSPUN,0
2023-12-01,CD99M COROSPUN,0
2024-01-01,CD99M COROSPUN,0
2024-02-01,CD99M COROSPUN,0
2024-03-01,CD99M COROSPUN,0
2024-04-01,CD99M COROSPUN,7
2024-05-01,CD99M COROSPUN,2
2024-06-01,CD99M COROSPUN,0
2024-07-01,CD99M COROSPUN,1
2024-08-01,CD99M COROSPUN,0
2024-09-01,CD99M COROSPUN,0
2024-10-01,CD99M COROSPUN,0
2024-11-01,CD99M COROSPUN,0
2024-12-01,CD99M COROSPUN,0
2025-01-01,CD99M COROSPUN,0
2023-01-01,CD99M ESTRELLA,3
2023-02-01,CD99M ESTRELLA,8
2023-03-01,CD99M ESTRELLA,14
2023-04-01,CD99M ESTRELLA,19
2023-05-01,CD99M ESTRELLA,28
2023-06-01,CD99M ESTRELLA,37
2023-07-01,CD99M ESTRELLA,18
2023-08-01,CD99M ESTRELLA,12
2023-09-01,CD99M ESTRELLA,14
2023-10-01,CD99M ESTRELLA,11
2023-11-01,CD99M ESTRELLA,32
2023-12-01,CD99M ESTRELLA,21
2024-01-01,CD99M ESTRELLA,38
2024-02-01,CD99M ESTRELLA,38
2024-03-01,CD99M ESTRELLA,12
2024-04-01,CD99M ESTRELLA,37
2024-05-01,CD99M ESTRELLA,26
2024-06-01,CD99M ESTRELLA,26
2024-07-01,CD99M ESTRELLA,9
2024-08-01,CD99M ESTRELLA,14
2024-09-01,CD99M ESTRELLA,3
2024-10-01,CD99M ESTRELLA,2
2024-11-01,CD99M ESTRELLA,30
2024-12-01,CD99M ESTRELLA,5
2025-01-01,CD99M ESTRELLA,0
2023-01-01,CD99M FLOR 5 ONDAS,0
2023-02-01,CD99M FLOR 5 ONDAS,2
2023-03-01,CD99M FLOR 5 ONDAS,4
2023-04-01,CD99M FLOR 5 ONDAS,0
2023-05-01,CD99M FLOR 5 ONDAS,1
2023-06-01,CD99M FLOR 5 ONDAS,2
2023-07-01,CD99M FLOR 5 ONDAS,0
2023-08-01,CD99M FLOR 5 ONDAS,1
2023-09-01,CD99M FLOR 5 ONDAS,1
2023-10-01,CD99M FLOR 5 ONDAS,0
2023-11-01,CD99M FLOR 5 ONDAS,2
2023-12-01,CD99M FLOR 5 ONDAS,0
2024-01-01,CD99M FLOR 5 ONDAS,1
2024-02-01,CD99M FLOR 5 ONDAS,2
2024-03-01,CD99M FLOR 5 ONDAS,3
2024-04-01,CD99M FLOR 5 ONDAS,5
2024-05-01,CD99M FLOR 5 ONDAS,4
2024-06-01,CD99M FLOR 5 ONDAS,1
2024-07-01,CD99M FLOR 5 ONDAS,2
2024-08-01,CD99M FLOR 5 ONDAS,2
2024-09-01,CD99M FLOR 5 ONDAS,0
2024-10-01,CD99M FLOR 5 ONDAS,0
2024-11-01,CD99M FLOR 5 ONDAS,0
2024-12-01,CD99M FLOR 5 ONDAS,0
2025-01-01,CD99M FLOR 5 ONDAS,0
2023-01-01,CD99M FLOR 6 ONDAS,0
2023-02-01,CD99M FLOR 6 ONDAS,2
2023-03-01,CD99M FLOR 6 ONDAS,1
2023-04-01,CD99M FLOR 6 ONDAS,9
2023-05-01,CD99M FLOR 6 ONDAS,7
2023-06-01,CD99M FLOR 6 ONDAS,4
2023-07-01,CD99M FLOR 6 ONDAS,0
2023-08-01,CD99M FLOR 6 ONDAS,2
2023-09-01,CD99M FLOR 6 ONDAS,1
